"","X.5","X.4","X.3","X.2","X.1","X","srvy","common_name","file_name","species_code","filter_lat_lt","filter_lat_gt","filter_depth","model_fn","model_family","model_anisotropy","model_spatiotemporal","effort","term","estimate","std.error","conf.low","conf.high","X.14","X.13","X.12","X.11","X.10","X.9","X.8","X.7","X.6","X.21","X.20","X.19","X.18","X.17","X.16","X.15"
"676",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2021",19.463577186321,3498.08141428598,-6836.65000980314,6875.57716417579,64,64,64,64,64,NA,NA,NA,NA,64,64,64,64,64,64,64
"677",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2022",19.2817783730205,3127.00202563439,-6109.52957145418,6148.09312820023,65,65,65,65,65,NA,NA,NA,NA,65,65,65,65,65,65,65
"678",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2023",18.8281564403858,2664.41235191434,-5203.32409327538,5240.98040615615,66,66,66,66,66,NA,NA,NA,NA,66,66,66,66,66,66,66
"679",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2010",17.2111973542152,292.454887970427,-555.989850170517,590.412244878948,67,67,67,67,NA,NA,NA,NA,NA,67,67,67,67,67,67,67
"680",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2017",17.952682320022,1386.01582880366,-2698.58842413759,2734.49378877764,68,68,68,68,NA,NA,NA,NA,NA,68,68,68,68,68,68,68
"681",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2019",17.9527570547524,1385.93574165472,-2698.43138147531,2734.33689558482,69,69,69,69,NA,NA,NA,NA,NA,69,69,69,69,69,69,69
"682",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2021",17.9899949081175,1390.93632407371,-2708.19510506488,2744.17509488112,70,70,70,70,NA,NA,NA,NA,NA,70,70,70,70,70,70,70
"683",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2022",18.0240630024022,1393.06090411438,-2712.32513733259,2748.37326333739,71,71,71,71,NA,NA,NA,NA,NA,71,71,71,71,71,71,71
"684",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2023",17.0819260478467,1422.71578150294,-2771.38976593466,2805.55361803036,72,72,72,72,NA,NA,NA,NA,NA,72,72,72,72,72,72,72
"685",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2010",17.804658664121,556.933495357685,-1073.76493402095,1109.37425134919,73,73,73,NA,NA,NA,NA,NA,NA,73,73,73,73,73,73,73
"686",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2017",17.7897554149297,764.682073520025,-1480.95956830773,1516.53907913759,74,74,74,NA,NA,NA,NA,NA,NA,74,74,74,74,74,74,74
"687",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2019",17.7818834435163,851.350470189713,-1650.83437634956,1686.39814323659,75,75,75,NA,NA,NA,NA,NA,NA,75,75,75,75,75,75,75
"688",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2021",17.7851652093053,525.251834270869,-1011.6895127752,1047.25984319381,76,76,76,NA,NA,NA,NA,NA,NA,76,76,76,76,76,76,76
"689",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2022",17.7872147094034,862.737310655402,-1673.14684229413,1708.72127171294,77,77,77,NA,NA,NA,NA,NA,NA,77,77,77,77,77,77,77
"690",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2023",17.7892353197649,659.465225728779,-1274.73885616522,1310.31732680475,78,78,78,NA,NA,NA,NA,NA,NA,78,78,78,78,78,78,78
"691",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2010",17.4620530281467,651.989401788599,-1260.41369277932,1295.33779883562,79,79,NA,NA,NA,NA,NA,NA,NA,79,79,79,79,79,79,79
"692",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2017",18.1232635054425,1134.89096050179,-2206.22214545814,2242.46867246903,80,80,NA,NA,NA,NA,NA,NA,NA,80,80,80,80,80,80,80
"693",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2019",18.1559734753439,1049.54084211834,-2038.90627738044,2075.21822433113,81,81,NA,NA,NA,NA,NA,NA,NA,81,81,81,81,81,81,81
"694",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2021",17.2793658710887,721.902743787644,-1397.62401229334,1432.18274403552,82,82,NA,NA,NA,NA,NA,NA,NA,82,82,82,82,82,82,82
"695",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2022",19.0098073570834,450.143772188589,-863.255773997554,901.275388711721,83,83,NA,NA,NA,NA,NA,NA,NA,83,83,83,83,83,83,83
"696",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2023",17.8263350471989,1026.72667796866,-1994.52097573782,2030.17364583222,84,84,NA,NA,NA,NA,NA,NA,NA,84,84,84,84,84,84,84
"697",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2010",16.4123406047333,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,85,85,85,85,85,85,85
"698",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2017",19.1118685404108,1899.15251145798,-3703.15865506602,3741.38239214684,86,NA,NA,NA,NA,NA,NA,NA,NA,86,86,86,86,86,86,86
"699",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2019",19.1391545893612,1333.78794334388,-2595.03717737839,2633.31548655711,87,NA,NA,NA,NA,NA,NA,NA,NA,87,87,87,87,87,87,87
"700",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2021",19.0662303347613,1333.81608371247,-2595.16525574193,2633.29771641146,88,NA,NA,NA,NA,NA,NA,NA,NA,88,88,88,88,88,88,88
"701",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2022",18.91226580172,1669.77175509658,-3253.78023658981,3291.60476819325,89,NA,NA,NA,NA,NA,NA,NA,NA,89,89,89,89,89,89,89
"702",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2023",17.0011987900382,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,90,90,90,90,90,90,90
"703",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2010",19.3419701354197,1811.22479267166,-3530.59339140707,3569.27733167791,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,91,91,91,91,91,91
"704",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2017",19.234053760867,1210.28612236279,-2352.88315705884,2391.35126458058,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,92,92,92,92,92,92
"705",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2019",19.0905638457065,1203.70413238205,-2340.12618366515,2378.30731135656,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,93,93,93,93,93,93
"706",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2021",19.0245435813588,1002.16062622703,-1945.17419054772,1983.22327771044,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,94,94,94,94,94,94
"707",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2022",19.0533776802398,1130.2470095016,-2196.19005457699,2234.29680993747,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,95,95,95,95,95,95
"708",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2023",18.961323470735,1370.04722997228,-2666.28190439379,2704.20455133526,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,96,96,96,96,96,96
"709",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2010",19.6511654172125,2365.89470265327,-4617.4172429973,4656.71957383173,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,97,97,97,97,97,NA
"710",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2017",19.3351099558837,1658.77000901714,-3231.79436635289,3270.46458626466,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,NA
"711",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2019",18.5686270141645,1156.08197029888,-2247.31039794775,2284.44765197608,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,99,99,99,NA
"712",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2021",20.910984934181,3663.94249906555,-7160.28435465998,7202.10632452834,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,NA
"713",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2022",19.0359490687093,1435.29116172613,-2794.08303524316,2832.15493338058,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,101,101,101,101,101,NA
"714",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2023",19.7281275485022,839.941631456633,-1626.52721922231,1665.98347431932,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,102,102,102,102,102,NA
"715",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2010",18.134110002801,980.383974322222,-1903.38317068899,1939.6513906946,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,103,103,103,103,NA,NA
"716",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2017",18.7431938910063,1282.21467077495,-2494.35138127678,2531.8377690588,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,104,104,104,104,NA,NA
"717",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2019",18.1495550852136,852.634688728243,-1652.98372679166,1689.28283696209,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,105,105,105,105,NA,NA
"718",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2021",18.6445664302739,1129.35260008948,-2194.84585559177,2232.13498845232,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,106,106,106,106,NA,NA
"719",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2022",17.9149870414502,797.958478069325,-1546.05489113282,1581.88486521572,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,107,107,107,107,NA,NA
"720",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2023",17.3833907923521,555.99138339117,-1072.33969636894,1107.10647795365,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,108,108,108,108,NA,NA
"721",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2010",18.7448003624682,1134.67895737722,-2205.18509011234,2242.67469083728,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,109,109,109,NA,NA,NA
"722",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2017",19.6420683731465,1443.83437784885,-2810.2213118514,2849.50544859769,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,110,110,110,NA,NA,NA
"723",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2019",19.7424422760124,1559.25068305714,-3036.33273938546,3075.81762393749,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,111,111,111,NA,NA,NA
"724",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2021",19.8893938327876,1598.80435061576,-3113.70955170004,3153.48833936562,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,112,112,112,NA,NA,NA
"725",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2022",20.5883929072682,2205.4419841066,-4301.99846593423,4343.17525174876,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,113,113,113,NA,NA,NA
"726",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2023",19.5794212906466,1074.04997254055,-2085.51984248506,2124.67868506636,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,114,114,114,NA,NA,NA
"727",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2010",17.9342944839835,856.255057443563,-1660.29477968567,1696.16336865364,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,115,115,NA,NA,NA,NA
"728",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2017",19.5052379766068,1260.16428816455,-2450.37138142947,2489.38185738268,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,116,116,NA,NA,NA,NA
"729",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2019",18.7144907067101,786.419390192121,-1522.6391908138,1560.06817222722,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,117,117,NA,NA,NA,NA
"730",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2021",18.545094874769,627.538201782229,-1211.40717954143,1248.49736929097,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,118,118,NA,NA,NA,NA
"731",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2022",19.2012829611937,1216.59749947698,-2365.28599969517,2403.68856561755,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,119,119,NA,NA,NA,NA
"732",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2023",18.3369312433221,769.870926924469,-1490.5823582731,1527.25622075975,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,120,120,NA,NA,NA,NA
"733",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",18.7466472973997,1336.02894750287,-2599.82197211118,2637.31526670598,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,121,NA,NA,NA,NA,NA
"734",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",18.7194684357373,1016.71514591641,-1974.00560009681,2011.44453696828,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,122,NA,NA,NA,NA,NA
"735",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",18.9968529209554,1182.96153803133,-2299.56515671656,2337.55886255847,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,123,NA,NA,NA,NA,NA
"736",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",18.4910774173938,666.70980132719,-1288.23612132375,1325.21827615854,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,124,NA,NA,NA,NA,NA
"737",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",19.1982604399458,1169.80583117925,-2273.57903757634,2311.97555845623,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,125,NA,NA,NA,NA,NA
"738",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",18.563972274128,917.348827554333,-1779.40669099241,1816.53463554067,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,126,NA,NA,NA,NA,NA
"739",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",18.6972699936994,955.021720919953,-1853.11090746287,1890.50544745027,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA
"740",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2017",19.1974057725771,1023.75297735735,-1987.32155891348,2025.71637045863,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA
"741",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2019",20.0533308141756,1560.91259315526,-3039.27913478516,3079.38579641351,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA
"742",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2021",19.6960458005826,1216.55406553458,-2364.70610789297,2404.09819949414,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA
"743",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2022",19.5772057212417,1443.51319491271,-2809.65666751602,2848.81107895851,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA,NA
"744",NA,NA,NA,NA,NA,NA,"NBS","walleye pollock","walleye_pollock",21740,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2023",19.3221177845424,1031.4742044205,-2002.33017386174,2040.97440943082,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA
"745",1,1,1,1,1,1,"NBS","yellowfin sole","yellowfin_sole",10210,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",19.7883539120921,3105.24203604643,-6066.37420001874,6105.95090784292,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
"746",2,2,2,2,2,2,"NBS","yellowfin sole","yellowfin_sole",10210,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",19.6641217776301,1650.04027133251,-3214.3553830748,3253.68362663006,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
"747",3,3,3,3,3,3,"NBS","yellowfin sole","yellowfin_sole",10210,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",19.5857266151948,1662.76893716461,-3239.38150483938,3278.55295806977,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA
"748",4,4,4,4,4,4,"NBS","yellowfin sole","yellowfin_sole",10210,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",19.7692759273014,1590.10931175671,-3096.78770659762,3136.32625845222,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA
"749",5,5,5,5,5,5,"NBS","yellowfin sole","yellowfin_sole",10210,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",19.8823944562977,1980.89918200791,-3862.60865928406,3902.37344819666,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA
"750",6,6,6,6,6,6,"NBS","yellowfin sole","yellowfin_sole",10210,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",19.5539054907848,3029.01891029618,-5917.21406718048,5956.32187816205,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA
"751",7,7,7,7,7,NA,"NBS","yellowfin sole","yellowfin_sole",10210,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",20.5137015633205,2425.2131156816,-4732.81666000679,4773.84406313343,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA
